source_row,warehouse,warehouse_name,barcode,name,stock_amount,price
1466,8,לשם,38000232176,פרינגלס שמנת ובצל(מעייין),79,11.9
1467,8,לשם,5449000000996,קוקה קולה פחית 330 מל(מעיין),79,5.9
1468,8,לשם,7290002319610,שקדים טחונים 100 גרם מיה,79,11.9
1469,8,לשם,7290008636964,שקדים מולבנים שבבים 100 גרם,79,11.9
1470,8,לשם,7290014692817,מוצרלה מגורדת 200גר',79,16.9
1471,8,לשם,7290014803282,שיפודים עגולים עבים 70 יח',79,3.9
1472,8,לשם,7290016475012,"10 פיתה ביס אסלית ""מרכז הפיתה""",79,19.9
1473,8,לשם,7290017784106,תירס 150 גרם,79,14.9
1474,8,לשם,7290106664067,לאבנה(שטראוס),79,17.9
1475,8,לשם,7290108357202,מתז סנו קליר בניחוח בלו בלוסום,79,12.9
1476,8,לשם,7290110321604,קוביות בולגרית מעודנת 5% +גרעינים(תנובה),79,27.9
1477,8,לשם,7290119377480,דנונה פרו קראנצ במתיקות מעודנת עם שוקולד,79,8.5
1478,8,לשם,7290121160346,פוף בייגלה גריל 40 גר,79,3.9
1479,8,לשם,87368581,פרוטלה סטיקס סוכריות לעיסה פירות 41 גרם,78,4.9
1480,8,לשם,645692555966,פפושדו מצה עשירה 400 גר' גלגל גדול (25),78,10.9
1481,8,לשם,856591000918,עבאדי מארז עוגיות,78,20.9
1482,8,לשם,7290018296042,לחם טוסט אמריקה,78,18.9
1483,8,לשם,7290102394821,גבינה צהובה דק דק נועם 28% 200 ג (טרה),78,24.9
1484,8,לשם,7290110329792,סויה BIO אפרסק גביע 150 ג,78,5.9
1485,8,לשם,7622202257803,מילקה שוקולד חום לבן 90 גרם,78,7.9
1486,8,לשם,8711327682702,מגנום דואט אגוזי לוז,78,10.9
1487,8,לשם,3132,משמש גדול (ביכורי שדה ),77.359,34.9
1488,8,לשם,7290001134443,גרון הודו עוף גלילי(איכות(),77.062,31.9
1489,8,לשם,25675120068,לדר 100 גר קולה*24,77,12.9
1490,8,לשם,835811006701,קוקוטים לאפייה 24 יח (הנמל),77,8.9
1491,8,לשם,835811008996,"כוסות קרטון 10oz ""הנמל""",77,11.9
1492,8,לשם,7290001670507,"ממרח תמרים ""הנמל""",77,5.9
1493,8,לשם,7290004120283,"שוקו תנובה בד""צ שקית(תנח)",77,3.9
1494,8,לשם,7290005197758,עוגיות חיוכים שוקו 150גר' (עלית ),77,6.9
1495,8,לשם,7290006666444,מטבוחה 300 גרם,77,25.9
1496,8,לשם,7290015008112,מרקיות 25 יח (ר שמאי),77,5.9
1497,8,לשם,7290019603689,קקאו מובחר 300 גרם,77,29.9
1498,8,לשם,7290110114985,פריגת אשכולית 1.5 ל,77,7.9
1499,8,לשם,8434165466326,מיני קרקרים מיקס 350 גרם,77,13.9
1500,8,לשם,7296060000279,"גולש חלק "" (ב.ש)",76.19,59.9
1501,8,לשם,7290004120566,גבינה בולגרית 250ג'24% (תנח),76,26.9
1502,8,לשם,7290006511157,פטריות שלמות 400 גר' ויליפוד,76,10.9
1503,8,לשם,7290014072077,עלי סלק קטיף הטבע,76,7.9
1504,8,לשם,7290015008846,קערות אובלי עבות 25 יח,76,3.9
1505,8,לשם,7290015733229,מטרנה אקסטרה קר (אסם),76,64.9
1506,8,לשם,7290106572614,דובונים פיצה 40 גר'*30 אוסם,76,4.9
1507,8,לשם,7290107951548,שוקולד בלונדי שקדים טהיים 10,76,9.9
1508,8,לשם,7290110115012,פריגת מרלו ענבים 1.5 לי',76,7.9
1509,8,לשם,7290110115494,תה FUZE ענבים 1.5 לי',76,8.9
1510,8,לשם,7290110325114,יוגורט יופלה גו תות בננה,76,8.9
1511,8,לשם,7290115190014,סיגריות מרלבורו אדום חדש(בן גיגי),76,44
1512,8,לשם,7290120320741,סילאן תמרים טהור 470 גרם,76,15.9
1513,8,לשם,7480588956563,מברשת אובלית קטנה אדומה (ידיד ),76,9.9
1514,8,לשם,8000380004911,וופל קוארדטיני אגוז 250 גר' (גבי +גוילי,76,18.9
1515,8,לשם,8434165466333,מיני קרקר עגול 350 גרם,76,13.9
1516,8,לשם,645692556017,פפושדו עוג' יין מצופה בשקית (16),75,11.9
1517,8,לשם,7290000056272,גבינה לבנה 5% זיתים(תנח),75,7.9
1518,8,לשם,7290000060316,ספגטי פרפקטו500 גר-בזוגות(שופרסל),75,8.9
1519,8,לשם,7290000135045,אקסל טן תפוח 250 מל*240(טמפו),75,4.9
1520,8,לשם,7290002008774,שומשום 200 הנמל,75,5.9
1521,8,לשם,7290002331155,"מים בטעם אפרסק 500 מ""ל נביעות קולה",75,5.9
1522,8,לשם,7290006511683,פולי סויה מאנצ`ו קפוא 454 ג' וילפוד,75,11.9
1523,8,לשם,7290010065332,פרינוק תפוח בננה 190 גר,75,5.9
1524,8,לשם,7290012228261,נקניקיות סוסג' בוקוורסט הודו,75,28.9
1525,8,לשם,7290013906502,פסטרמה פרגיות לבגט 120 גרם,75,19.9
1526,8,לשם,7290117382943,פוף כוכבים שמנת בצל 40גר,75,4.9
1527,8,לשם,7290119373017,טבלת פ.זמן ש.חלב במילוי וופל וקרם חלב,75,11.9
1528,8,לשם,7290119382231,סו מאץ' שוקולד חלב וש.בלונדי קרמל מלוח בייגלה 150 גר,75,18.9
1529,8,לשם,7622201139278,גבינת פילדלפיה 150 גר(צח),75,14.9
1531,8,לשם,90486715,"רד בול מופחת קלוריות (תכלת בהיר) 250 מ""ל",74,6.9
1532,8,לשם,7290001468272,פלסטרים (נאמן),74,6.9
1533,8,לשם,7290003229147,סלמי איטלקי 300 ג'(תנט),74,35.9
1534,8,לשם,7290004575403,גלידת - פרווה 1.8 ליטר (ריגת)גד,74,26.9
1535,8,לשם,7290005287930,טונה סטארקיסט במים רביעיה,74,29.9
1536,8,לשם,7290013677693,פלפל שחור גרוס50 גר' שקית (מיה ),74,6.9
1537,8,לשם,7290018198148,קריספי ציפס,74,26.9
1538,8,לשם,7290018972366,"פולי סויה 1 ק""ג prozen (קפואים)",74,21.9
1539,8,לשם,7290019500483,מרשמלו ורוד לבן 150 גרם,74,6.9
1540,8,לשם,7290019759980,מארז 3 לחוח,74,17.9
1541,8,לשם,7290103404758,סלט כרוב אדום יום יום 120גר' שטראוס,74,5.9
1542,8,לשם,7290107951586,מיקס מעורב 390 ג כשלפ(עלית),74,39.9
1543,8,לשם,7290110115029,פריגת משקה קל תפוח 1.5 לי' (קולה ),74,7.9
1544,8,לשם,7290110322946,יופלה טיוב תות בננה 348 גר',74,16.9
1545,8,לשם,7290017918808,דלעת (ביכורי שדה),73.242,14.9
1546,8,לשם,76840400218,גלידת בן&ג'ריס עוגת גבינה ותות,73,25.9
1547,8,לשם,729000498430,חלה קלועה ברמן,73,6.62
1548,8,לשם,7290000073415,מנה חמה רוטב פיצה (אסם),73,7.9
1549,8,לשם,7290000253251,שוקולד ציפס לבן אופנהיימר,73,19.9
1550,8,לשם,7290017784007,מנצס 170 גרם,73,15.9
1551,8,לשם,7290018540817,ארטיזנל כוסמין,73,22.9
1552,8,לשם,7290020527097,גביע גומי יין צבעוני 200 גרם,73,11.9
1553,8,לשם,7290101551645,ציטוס איקס עיגול 10*20,73,18.9
1554,8,לשם,7290110325121,משקה יוגורט יופלה GO מנגו אננס(תנובה),73,8.9
1555,8,לשם,7290116532240,קליק טבלה עוגיות ודגנים,73,7.9
1556,8,לשם,8723400799856,ליימן מנטוס ריינבו רביעיה (35),73,12.9
1557,8,לשם,80773443,מסטיק מנטוס פיור פרש מנטה *6 (מעיין ),72,10.9
1558,8,לשם,5000159376655,אורביט סקיטלס קטן פירות אדום *14 קואופ,72,4.9
1559,8,לשם,7290000103457,מיני כרובית 12 יח'(תנובה ),72,16.9
1560,8,לשם,7290000197678,"חיתולי האגיס 16-24 ק""ג 34 יח' (ילג )",72,44.9
1561,8,לשם,7290002057451,מלפפון בחומץ 7-9 יבנה,72,6.9
1562,8,לשם,7290003268641,חלה מתוקה - המיוחדת של עינת,72,14.9
1563,8,לשם,7290003882922,עלי גפן ממולאים באורז 400 גר,72,19.9
1564,8,לשם,7290006681560,קרמבו מוקה שטראוס 8יח',72,19.9
1565,8,לשם,7290008775823,ערגליות תות 6*300 גר,72,12.9
1566,8,לשם,7290010259823,מנת השף נודלס בטעם עוף 70ג' ויליפוד,72,6.9
1567,8,לשם,7290011254087,קינמון 80 גר' שקית *12 (מיה ),72,6.9
1568,8,לשם,7290014692299,קירור גבינת ברי 125 גרם,72,23.9
1569,8,לשם,7290018710777,סודה לשתיה 100 גרם,72,3.9
1570,8,לשם,7290112348999,פריכיות טעימות תירס דקות,72,16.9
1571,8,לשם,7622300489427,עוגיות אוראו בציפוי שוקולד לבן,72,19.9
1572,8,לשם,7290004934132,פילה מדומה 6 בקר קפוא חלק,71.888,59.9
1573,8,לשם,7290000040462,טוסטי אדם 23% 200גרם(תנח),71,25.9
1574,8,לשם,7290000060071,חטיפי פריכונים טבעי 80 גר'*12 (אוסם ),71,8.9
1575,8,לשם,7290000078212,קרוטונים מתובלים 250 ג'(אוס),71,16.9
1576,8,לשם,7290001594865,בירה קרלסברג שישיה 330 (קולה),71,49.9
1577,8,לשם,7290002190516,ריבת חלב קומידה 450 גרם,71,17.9
1578,8,לשם,7290003287260,נקניקיות צוריסוס 600 ג 8 יח,71,34.9
1579,8,לשם,7290005317200,קרקר טופז מלח,71,3.9
1580,8,לשם,7290012117534,מרכך כביסה מקסימה קול 1 ל'(סנו),71,18.9
1581,8,לשם,7290013536174,קמח כוסמין 80%,71,12.9
1582,8,לשם,7290014761612,מעדן שכבות שוקולד ולבן YOLO (תנובה ),71,5.9
1583,8,לשם,7290015008679,סכין שקוף ארוז 50 יח(שמאי),71,4.9
1584,8,לשם,7290019603221,סוכר חום שקית 1 קג,71,17.9
1586,8,לשם,7290110568559,מארז דוריטוס חמוץ(שופרסל),71,20.9
1587,8,לשם,7290112336613,עד חצות סנדוויץ(שטראוס),71,12.5
1588,8,לשם,7290112965684,חטיף קראנצ' עם עשבי תיבול,71,5.9
1589,8,לשם,7290115190090,סיגריות מרלבורו גולד חדש(בן גיגי),71,44
1590,8,לשם,7290116530482,קורנפלקס אלופים,71,14.9
1591,8,לשם,7290116536781,קליק IN קרם חלב,71,6.9
1592,8,לשם,7290119375257,גמדים סקוויז אפרסק משמש,71,7.9
1593,8,לשם,8710502470028,עוגיות שוקולד ציפס במילוי קרם נוגט,71,10.9
1594,8,לשם,9002975393850,גומי הריבו נחשים חלק 70 גרם (שגיא),71,10.9
1595,8,לשם,42247371,אורביט דרג'ה באבלמינט ורוד,70,2.9
1596,8,לשם,38000138577,פרינגלס צדר 158 גרם,70,13.9
1597,8,לשם,611108801750,גביעי אחסון + מכסים 750cc,70,6.9
1598,8,לשם,5413548280585,קינדר מיני ביצי שוקולד (200גר9,70,22.9
1599,8,לשם,5902198160403,משקה אנרגיה אקסל מוגז,70,4.9
1600,8,לשם,7290000364292,סלסולי גחלים דל שומן (תנ)),70,16.9
1601,8,לשם,7290002057093,זיתים ירוקים (קבוצת יבנה),70,10.9
1602,8,לשם,7290004131814,פיראוס צפתית %5 מעודנת(תנח),70,19.9
1603,8,לשם,7290010561469,לחמניות אצבע 4 יח ברילי,70,20.9
1604,8,לשם,7290013269003,מרכך כביסה מקסימה קייר בי קואופ,70,18.9
1605,8,לשם,7290105439499,מיונז מאסטר שף 481 גר' קואופ,70,14.9
1606,8,לשם,7290106658479,חטיף טורטית מגדים 40 גר' (עלית ),70,4.9
1607,8,לשם,7290107649094,בייגלה בייגל 150 גר',70,8.5
1608,8,לשם,7290116933801,יופלה און טופ תות בתוספת קורנפלקס שוקולד,70,6.9
1609,8,לשם,8710800027573,מיני מנטוס פירות 17 יח (כל זול),70,16.9
1610,8,לשם,50173167,מסטיק אקליפטוס מיני כחול 1/30 (גוילי ),69,2.9
1611,8,לשם,72940976,כרוב אדום 250 גר(שטראוס),69,10.9
1612,8,לשם,80896081,מסטיק מנטוס פיור פרש אבטיח 6יח,69,10.9
1613,8,לשם,90446269,רד בול אנרגיה אבטיח (מעיין),69,6.9
1614,8,לשם,710497228060,ביצת הפתעה גדולה כחולה,69,7.9
1615,8,לשם,835811003595,צלחות קלאסי קטן 65 יח` לבן,69,15.9
1616,8,לשם,835811005933,תבנית ענק 5 יח` הנמל,69,11.9
1617,8,לשם,835811005964,תבנית אינגליש קייק 20 יח (הנמל),69,12.9
1618,8,לשם,7290000191539,טישו צבעוני חמישייה לילי,69,19.9
1619,8,לשם,7290000364278,סלסולי סלמי איטלקית(תנ),69,16.9
1620,8,לשם,7290002651116,ג'חנון חמסי,69,20.5
1621,8,לשם,7290006983787,עוגת הבית שוקוצ'יפס 400 גר' אוסם,69,14.9
1622,8,לשם,7290011431396,צלחות קטן צבעוני 25 יח',69,5.9
1623,8,לשם,7290011489595,קרקר שומשום קטן,69,3.9
1624,8,לשם,7290011996062,"אורז לסושי 1 ק""ג *15 (גבי )",69,14.9
1625,8,לשם,7290013520104,בייגלה ירושלמי,69,17.9
1626,8,לשם,7290013579744,המבורגר אנגוס 400 גרם,69,33.9
1627,8,לשם,7290014791558,שוופס סודה 1.5 לי' 4* נענע ליים (יפאור,69,14.9
1628,8,לשם,7290016667547,סילן לחיץ 100% טבעי 500 גר. (נאמו),69,17.9
1629,8,לשם,7290018517345,סוכריות קונפטי לקישוט עוגה 190 גר,69,10.9
1630,8,לשם,7290115678222,מארז שמינייה יווני,69,29.9
1631,8,לשם,7290116936123,יוגורט גו אוורירי בטעם דובדבן,69,7.9
1632,8,לשם,8000500384794,קינדר טרונקי מארז חמישיה,69,15.9
1633,8,לשם,4008400284620,קינדר שוקובון 46ג*12 יח,68,5.9
1634,8,לשם,4084500853553,"נוזל פיירי 650 מ""ל ירוק",68,14.9
1635,8,לשם,5410291022752,צ'וקטה ממרח אגוזים וקקאו בדצ 350 גרם,68,14.9
1636,8,לשם,7290000034256,ביסקוויט תירוש חצי מצופה קלאסי,68,7.9
1637,8,לשם,7290000055015,פיראוס פטה כבשים 5%(תנח*),68,36.9
1638,8,לשם,7290000055329,"יופלה משקה יוגורט בטעם תות מלון 250 מ""ל",68,6.9
1639,8,לשם,7290000467320,חומוס אבו מראוון 400 ג',68,15.9
1640,8,לשם,7290001670873,צלחות קילו הנמל,68,25.9
1641,8,לשם,7290003550753,טונה פוסידון בשמן 108 גר'*4 (צח,68,25.9
1642,8,לשם,7290018296813,פיתות קלה ביס,68,21.9
1643,8,לשם,7290020228017,כביסכל מאסק פלאוורס,68,49.9
1644,8,לשם,7290106573642,חומוס צנובר 400 גר'*12,68,16.9
1645,8,לשם,7290112961754,עוגיות שוקוצ'יפס 220גר*12(אוסם),68,12.9
1646,8,לשם,7290116935898,יוגורט גו במרקם אוורירי בטעם אפרסק פסיפלורה,68,7.9
1647,8,לשם,72986240,"באדי שוקו 125 גר' % 2 בד""צ (תנו )",67,3.9
1648,8,לשם,46214382259,עוגיות מרבה בראוניס שוקולד,67,10.9
1649,8,לשם,70970485480,מייק לייק צהוב לימון 22 גרם,67,3.9
1650,8,לשם,5701932026971,פופ קורן חמאה למיקרו 600 גר' קואופ,67,19.9
1651,8,לשם,5900951310379,סניקרס קרמי חמאת בוטנים,67,3.9
1652,8,לשם,6910191800287,אצות נורי בלו 10 דפים*6,67,11.9
1653,8,לשם,7290000189598,מטליות לחות לשיש ניקול(ילג),67,13.9
1654,8,לשם,7290000204147,כריות יפניות עבות ניקול 4יח',67,12.9
1655,8,לשם,7290001327791,קרמיסימו וניל עוגיות,67,28.9
1656,8,לשם,7290002881865,פטריות הולנדיות חתוכות 400 גר' תומר ילג,67,6.9
1657,8,לשם,7290003229192,כתף בקר 400 ג'(תנט),67,39.9
1658,8,לשם,7290008775816,ערגליות שוקולד 300ג*6יח(אוסם),67,12.9
1659,8,לשם,7290011695484,מפיות רב שכבתי 33*33 אלפא נאמן,67,5.9
1660,8,לשם,7290013117212,בורקס פילו מילו גבינה(10תנ),67,22.9
1661,8,לשם,7290014762800,מעדן סויה בטעם שוקולד 125 גר(תנוח),67,4.9
1662,8,לשם,7290019759010,קובניות מאפיית ידעי,67,29.9
1663,8,לשם,7290101551614,ציטוס קראנץ גבינה(שופרסל),67,19.9
1664,8,לשם,7290108501346,גבינת גאודה מגורדת 500 גרם,67,28.9
1665,8,לשם,7290111357343,יוגוטה גומי דובדבן מוברק 150 גרם,67,10.9
1666,8,לשם,7290112331946,רבע לשבע טורטית(שטראוס),67,13.9
1667,8,לשם,7290113287198,כפפות L אלסטיות שחורות,67,9.9
1668,8,לשם,7290116932644,נפוליאון בתוספת זעתר,67,15.9
1669,8,לשם,7290119372768,BAR חטיף מילקי,67,6.9
1670,8,לשם,7290119382842,סו מאץ' שוקולד חלב במילוי ק.וניל ש.עוגיות קקאו 150 גר,67,18.9
1671,8,לשם,7290005543753,צלי כתף 5 צרכני קפוא,66.245,79.9
1672,8,לשם,72,קוגל אטריות קטן,66,25
1673,8,לשם,1141,לחמניה שבלול,66,4.5
1674,8,לשם,25675120044,סוכריות חמוצות בטעם תפוח עץ,66,12.9
1675,8,לשם,70970475382,מייק&אייק ענבים 120 גר',66,14.9
1676,8,לשם,835811004219,מפה שולחן 8 יח,66,10.9
1677,8,לשם,7290000045917,קולאז פרומעז 23% גלי(תנח),66,33.9
1678,8,לשם,7290000062242,דובונים שמנת בצל(אוס),66,4.9
1679,8,לשם,7290000197432,סנדביצ'ון מתכלה ניקול 2*150יח',66,17.9
1680,8,לשם,7290000522326,חלב בקרטון 1% בפיקוח,66,6.85
1681,8,לשם,7290002253006,שום כתוש דורות(אוס),66,21.9
1682,8,לשם,7290002319078,שומשום 100 גרם,66,4.9
1683,8,לשם,7290002627098,פיצה ביס 3 האופים 350 גר',66,18.9
1684,8,לשם,7290004122683,אצבעות 5% עמק(תנח),66,22.9
1685,8,לשם,7290011447373,מטרנה מהדרין שלב 2,66,59.9
1686,8,לשם,7290011598211,מסיר אבנים אנטי קאלק אפור,66,17.9
1687,8,לשם,7290014692305,קירור גבינת קממבר 125 גרם,66,19.9
1688,8,לשם,7290017784205,שקד טבעי 150 גרם,66,23.9
1689,8,לשם,7290019644385,מרשמלו טוויסטר 150 גרם,66,6.9
